ticker,endeks_adi,olcum_tarihi
ORZAX,BIST YILDIZ,2026-08-08
ORZAX,BIST HALKA ARZ,2026-08-08
ORZAX,BIST SINAİ,2026-08-08
OSMEN,BIST ANA,2026-08-08
OSMEN,BIST TÜM,2026-08-08
OSMEN,BIST TÜM-100,2026-08-08
OSMEN,BIST 500,2026-08-08
OSMEN,BIST TEMETTU 5 YIL,2026-08-08
OSMEN,BIST ARACI KURUM,2026-08-08
OSMEN,BIST MALİ,2026-08-08
OSMEN,BIST TEMETTÜ,2026-08-08
OSTIM,BIST 500,2026-08-08
OSTIM,BIST TÜM-100,2026-08-08
OSTIM,BIST HOLDİNG VE YATIRIM,2026-08-08
OSTIM,BIST ANA,2026-08-08
OSTIM,BIST ANKARA,2026-08-08
OSTIM,BIST KATILIM TUM,2026-08-08
OSTIM,BIST MALİ,2026-08-08
OSTIM,BIST TÜM,2026-08-08
OTKAR,BIST YILDIZ,2026-08-08
OTKAR,BIST 500,2026-08-08
OTKAR,"BIST METAL EŞYA, MAKİNA",2026-08-08
OTKAR,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
OTKAR,BIST TÜM,2026-08-08
OTKAR,BIST 100,2026-08-08
OTKAR,BIST KURUMSAL YÖNETİM,2026-08-08
OTKAR,BIST SINAİ,2026-08-08
OTKAR,BIST 100-30,2026-08-08
OTTO,BIST 500,2026-08-08
OTTO,BIST MALİ,2026-08-08
OTTO,BIST ANA,2026-08-08
OTTO,BIST İSTANBUL,2026-08-08
OTTO,BIST HOLDİNG VE YATIRIM,2026-08-08
OTTO,BIST TÜM,2026-08-08
OTTO,BIST TÜM-100,2026-08-08
OYA,BIST YILDIZ,2026-08-08
OYA,BIST TÜM-100,2026-08-08
OYA,BIST 500,2026-08-08
OYA,BIST TÜM,2026-08-08
OYA,BIST ARACI KURUM,2026-08-08
OYA,BIST MALİ,2026-08-08
OYAKC,BIST 500,2026-08-08
OYAKC,BIST 50,2026-08-08
OYAKC,BIST ANKARA,2026-08-08
OYAKC,BIST SÜRDÜRÜLEBİLİRLİK 25,2026-08-08
OYAKC,BIST KURUMSAL YÖNETİM,2026-08-08
OYAKC,BIST TÜM,2026-08-08
OYAKC,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
OYAKC,BIST SINAİ,2026-08-08
OYAKC,BIST 100-30,2026-08-08
OYAKC,"BIST TAŞ, TOPRAK",2026-08-08
OYAKC,BIST 100,2026-08-08
OYAKC,BIST YILDIZ,2026-08-08
OYAYO,BIST MENKUL KIYM Y.O.,2026-08-08
OYLUM,"BIST GIDA, İÇECEK",2026-08-08
OYLUM,BIST TÜM-100,2026-08-08
OYLUM,BIST KOBI SANAYİ,2026-08-08
OYLUM,BIST SINAİ,2026-08-08
OYLUM,BIST KAYSERİ,2026-08-08
OYLUM,BIST TÜM,2026-08-08
OYYAT,BIST YILDIZ,2026-08-08
OYYAT,BIST TÜM-100,2026-08-08
OYYAT,BIST 500,2026-08-08
OYYAT,BIST TÜM,2026-08-08
OYYAT,BIST ARACI KURUM,2026-08-08
OYYAT,BIST MALİ,2026-08-08
OZATD,BIST YILDIZ,2026-08-08
OZATD,BIST TÜM,2026-08-08
OZATD,BIST SINAİ,2026-08-08
OZATD,"BIST METAL EŞYA, MAKİNA",2026-08-08
OZATD,BIST KATILIM TUM,2026-08-08
OZATD,BIST HALKA ARZ,2026-08-08
OZATD,BIST TÜM-100,2026-08-08
OZATD,BIST 500,2026-08-08
OZATD,BIST KATILIM 100,2026-08-08
OZGYO,BIST TÜM,2026-08-08
OZGYO,BIST KATILIM TUM,2026-08-08
OZGYO,BIST ANA,2026-08-08
OZGYO,BIST TÜM-100,2026-08-08
OZGYO,BIST 500,2026-08-08
OZGYO,BIST GAYRİMENKUL YAT. ORT.,2026-08-08
OZGYO,BIST MALİ,2026-08-08
OZKGY,BIST GAYRİMENKUL YAT. ORT.,2026-08-08
OZKGY,BIST TÜM,2026-08-08
OZKGY,BIST YILDIZ,2026-08-08
OZKGY,BIST TÜM-100,2026-08-08
OZKGY,BIST 500,2026-08-08
OZKGY,BIST MALİ,2026-08-08
OZRDN,BIST SINAİ,2026-08-08
OZRDN,BIST TÜM-100,2026-08-08
OZRDN,BIST KOCAELİ,2026-08-08
OZRDN,BIST KOBI SANAYİ,2026-08-08
OZRDN,BIST KATILIM TUM,2026-08-08
OZRDN,"BIST KİMYA, PETROL, PLASTİK",2026-08-08
OZRDN,BIST TÜM,2026-08-08
OZSUB,BIST SINAİ,2026-08-08
OZSUB,BIST TÜM-100,2026-08-08
OZSUB,BIST İZMİR,2026-08-08
OZSUB,BIST TÜM,2026-08-08
OZSUB,BIST ANA,2026-08-08
OZSUB,BIST 500,2026-08-08
OZYSR,BIST İSTANBUL,2026-08-08
OZYSR,BIST TÜM,2026-08-08
OZYSR,BIST KATILIM TUM,2026-08-08
OZYSR,BIST METAL ANA,2026-08-08
OZYSR,BIST SINAİ,2026-08-08
OZYSR,BIST TÜM-100,2026-08-08
OZYSR,BIST ANA,2026-08-08
OZYSR,BIST 500,2026-08-08
PAGYO,BIST YILDIZ,2026-08-08
PAGYO,BIST KATILIM TEMETTU,2026-08-08
PAGYO,BIST KATILIM TUM,2026-08-08
PAGYO,BIST TEMETTU 10 YIL,2026-08-08
PAGYO,BIST MALİ,2026-08-08
PAGYO,BIST TÜM-100,2026-08-08
PAGYO,BIST TÜM,2026-08-08
PAGYO,BIST TEMETTÜ,2026-08-08
PAGYO,BIST TEMETTU 5 YIL,2026-08-08
PAGYO,BIST GAYRİMENKUL YAT. ORT.,2026-08-08
PAGYO,BIST 500,2026-08-08
PAHOL,BIST HOLDİNG VE YATIRIM,2026-08-08
PAHOL,BIST 100,2026-08-08
PAHOL,BIST 500,2026-08-08
PAHOL,BIST HALKA ARZ,2026-08-08
PAHOL,BIST 100-30,2026-08-08
PAHOL,BIST MALİ,2026-08-08
PAHOL,BIST TÜM,2026-08-08
PAHOL,BIST YILDIZ,2026-08-08
PAHOL,BIST ANKARA,2026-08-08
PAMEL,BIST TÜM,2026-08-08
PAMEL,BIST HİZMETLER,2026-08-08
PAMEL,BIST TÜM-100,2026-08-08
PAMEL,BIST ELEKTRİK,2026-08-08
PAMEL,BIST ANA,2026-08-08
PAPIL,BIST BİLİŞİM,2026-08-08
PAPIL,BIST TEKNOLOJİ,2026-08-08
PAPIL,BIST TÜM-100,2026-08-08
PAPIL,BIST YILDIZ,2026-08-08
PAPIL,BIST 500,2026-08-08
PAPIL,BIST TÜM,2026-08-08
PAPIL,BIST ANKARA,2026-08-08
PARSN,BIST KATILIM TUM,2026-08-08
PARSN,BIST YILDIZ,2026-08-08
PARSN,BIST TÜM,2026-08-08
PARSN,"BIST METAL EŞYA, MAKİNA",2026-08-08
PARSN,BIST SINAİ,2026-08-08
PARSN,BIST İSTANBUL,2026-08-08
PARSN,BIST 500,2026-08-08
PARSN,BIST TÜM-100,2026-08-08
PASEU,BIST 500,2026-08-08
PASEU,BIST KATILIM 100,2026-08-08
PASEU,BIST KATILIM TUM,2026-08-08
PASEU,BIST TÜM,2026-08-08
PASEU,BIST ANKARA,2026-08-08
PASEU,BIST HİZMETLER,2026-08-08
PASEU,BIST ULAŞTIRMA,2026-08-08
PASEU,BIST 100-30,2026-08-08
PASEU,BIST 100,2026-08-08
PASEU,BIST KATILIM 50,2026-08-08
PASEU,BIST KATILIM 30,2026-08-08
PASEU,BIST YILDIZ,2026-08-08
PASEU,BIST 50,2026-08-08
PATEK,BIST TEKNOLOJİ,2026-08-08
PATEK,BIST İSTANBUL,2026-08-08
PATEK,BIST YILDIZ,2026-08-08
PATEK,BIST TÜM,2026-08-08
PATEK,BIST 100-30,2026-08-08
PATEK,BIST 100,2026-08-08
PATEK,BIST BİLİŞİM,2026-08-08
PATEK,BIST 500,2026-08-08
PCILT,BIST TÜM,2026-08-08
PCILT,BIST ANA,2026-08-08
PCILT,BIST HİZMETLER,2026-08-08
PCILT,BIST 500,2026-08-08
PCILT,BIST TÜM-100,2026-08-08
PCILT,BIST İSTANBUL,2026-08-08
PCILT,BIST TEMETTÜ,2026-08-08
PEKGY,BIST 500,2026-08-08
PEKGY,BIST TÜM-100,2026-08-08
PEKGY,BIST TÜM,2026-08-08
PEKGY,BIST GAYRİMENKUL YAT. ORT.,2026-08-08
PEKGY,BIST ANA,2026-08-08
PEKGY,BIST MALİ,2026-08-08
PENGD,BIST TÜM,2026-08-08
PENGD,BIST KATILIM TUM,2026-08-08
PENGD,BIST ANA,2026-08-08
PENGD,BIST SINAİ,2026-08-08
PENGD,BIST BURSA,2026-08-08
PENGD,BIST TÜM-100,2026-08-08
PENGD,"BIST GIDA, İÇECEK",2026-08-08
PENGD,BIST 500,2026-08-08
PENTA,BIST KATILIM TUM,2026-08-08
PENTA,BIST 500,2026-08-08
PENTA,BIST TÜM,2026-08-08
PENTA,BIST ANA,2026-08-08
PENTA,BIST BİLİŞİM,2026-08-08
PENTA,BIST TÜM-100,2026-08-08
PENTA,BIST TEKNOLOJİ,2026-08-08
PENTA,BIST İSTANBUL,2026-08-08
PETKM,BIST SÜRDÜRÜLEBİLİRLİK 25,2026-08-08
PETKM,BIST SINAİ,2026-08-08
PETKM,BIST 50,2026-08-08
PETKM,BIST 30,2026-08-08
PETKM,BIST SÜRDÜRÜLEBİLİRLİK KATILIM,2026-08-08
PETKM,BIST KATILIM 30,2026-08-08
PETKM,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
PETKM,BIST YILDIZ,2026-08-08
PETKM,BIST KATILIM 50,2026-08-08
PETKM,BIST 100,2026-08-08
PETKM,BIST TÜM,2026-08-08
PETKM,BIST 500,2026-08-08
PETKM,BIST KATILIM 100,2026-08-08
PETKM,"BIST KİMYA, PETROL, PLASTİK",2026-08-08
PETKM,BIST KATILIM TUM,2026-08-08
PETKM,BIST İZMİR,2026-08-08
PETUN,BIST İZMİR,2026-08-08
PETUN,BIST KURUMSAL YÖNETİM,2026-08-08
PETUN,BIST SINAİ,2026-08-08
PETUN,BIST ANA,2026-08-08
PETUN,"BIST GIDA, İÇECEK",2026-08-08
PETUN,BIST 500,2026-08-08
PETUN,BIST TÜM-100,2026-08-08
PETUN,BIST TÜM,2026-08-08
PGSUS,BIST TÜM,2026-08-08
PGSUS,BIST İSTANBUL,2026-08-08
PGSUS,BIST 100,2026-08-08
PGSUS,BIST YILDIZ,2026-08-08
PGSUS,BIST 50,2026-08-08
PGSUS,BIST BANKA DIŞI LİKİT 10,2026-08-08
PGSUS,BIST SÜRDÜRÜLEBİLİRLİK 25,2026-08-08
PGSUS,BIST KURUMSAL YÖNETİM,2026-08-08
PGSUS,BIST HİZMETLER,2026-08-08
PGSUS,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
PGSUS,BIST ULAŞTIRMA,2026-08-08
PGSUS,BIST 500,2026-08-08
PGSUS,BIST 30,2026-08-08
PINSU,BIST 500,2026-08-08
PINSU,BIST SINAİ,2026-08-08
PINSU,"BIST GIDA, İÇECEK",2026-08-08
PINSU,BIST İZMİR,2026-08-08
PINSU,BIST ANA,2026-08-08
PINSU,BIST TÜM,2026-08-08
PINSU,BIST KURUMSAL YÖNETİM,2026-08-08
PINSU,BIST TÜM-100,2026-08-08
PKART,BIST İSTANBUL,2026-08-08
PKART,BIST TÜM,2026-08-08
PKART,BIST TEKNOLOJİ,2026-08-08
PKART,BIST ANA,2026-08-08
PKART,BIST TÜM-100,2026-08-08
PKART,BIST KATILIM TUM,2026-08-08
PKART,BIST 500,2026-08-08
PKART,BIST BİLİŞİM,2026-08-08
PKENT,BIST ANA,2026-08-08
PKENT,BIST TURİZM,2026-08-08
PKENT,BIST TÜM-100,2026-08-08
PKENT,BIST HİZMETLER,2026-08-08
PKENT,BIST KONAKLAMA,2026-08-08
PKENT,BIST ANTALYA,2026-08-08
PKENT,BIST TÜM,2026-08-08
PKENT,BIST 500,2026-08-08
PLTUR,BIST TEMETTÜ,2026-08-08
PLTUR,BIST KATILIM TEMETTU,2026-08-08
PLTUR,BIST HİZMETLER,2026-08-08
PLTUR,BIST ANA,2026-08-08
PLTUR,BIST 500,2026-08-08
PLTUR,BIST TÜM-100,2026-08-08
PLTUR,BIST TÜM,2026-08-08
PLTUR,BIST İSTANBUL,2026-08-08
PLTUR,BIST KATILIM TUM,2026-08-08
PNLSN,BIST TEMETTÜ,2026-08-08
PNLSN,BIST ANA,2026-08-08
PNLSN,BIST TÜM,2026-08-08
PNLSN,BIST METAL ANA,2026-08-08
PNLSN,BIST SINAİ,2026-08-08
PNLSN,BIST TÜM-100,2026-08-08
PNLSN,BIST ANKARA,2026-08-08
PNLSN,BIST 500,2026-08-08
PNSUT,BIST KATILIM TUM,2026-08-08
PNSUT,BIST ANA,2026-08-08
PNSUT,BIST TÜM,2026-08-08
PNSUT,BIST SINAİ,2026-08-08
PNSUT,BIST İZMİR,2026-08-08
PNSUT,"BIST GIDA, İÇECEK",2026-08-08
PNSUT,BIST TÜM-100,2026-08-08
PNSUT,BIST 500,2026-08-08
POLHO,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
POLHO,BIST SÜRDÜRÜLEBİLİRLİK KATILIM,2026-08-08
POLHO,BIST TÜM,2026-08-08
POLHO,BIST KATILIM 100,2026-08-08
POLHO,BIST YILDIZ,2026-08-08
POLHO,BIST HOLDİNG VE YATIRIM,2026-08-08
POLHO,BIST TÜM-100,2026-08-08
POLHO,BIST KOCAELİ,2026-08-08
POLHO,BIST KATILIM TUM,2026-08-08
POLHO,BIST 500,2026-08-08
POLHO,BIST KURUMSAL YÖNETİM,2026-08-08
POLHO,BIST MALİ,2026-08-08
POLTK,"BIST KİMYA, PETROL, PLASTİK",2026-08-08
POLTK,BIST YILDIZ,2026-08-08
POLTK,BIST İSTANBUL,2026-08-08
POLTK,BIST 500,2026-08-08
POLTK,BIST TÜM,2026-08-08
POLTK,BIST SINAİ,2026-08-08
POLTK,BIST TÜM-100,2026-08-08
POLTK,BIST KOBI SANAYİ,2026-08-08
PRDGS,BIST TÜM-100,2026-08-08
PRDGS,BIST MALİ,2026-08-08
PRDGS,BIST ANA,2026-08-08
PRDGS,BIST GIRISIM SERMAYESI Y.O.,2026-08-08
PRDGS,BIST TÜM,2026-08-08
PRDGS,BIST 500,2026-08-08
PRKAB,BIST TÜM-100,2026-08-08
PRKAB,BIST BURSA,2026-08-08
PRKAB,BIST TÜM,2026-08-08
PRKAB,BIST 500,2026-08-08
PRKAB,"BIST METAL EŞYA, MAKİNA",2026-08-08
PRKAB,BIST SINAİ,2026-08-08
PRKAB,BIST KURUMSAL YÖNETİM,2026-08-08
PRKAB,BIST ANA,2026-08-08
PRKME,BIST GERİ ALIM,2026-08-08
PRKME,BIST TÜM,2026-08-08
PRKME,BIST SINAİ,2026-08-08
PRKME,BIST ANA,2026-08-08
PRKME,BIST KURUMSAL YÖNETİM,2026-08-08
PRKME,BIST KOBI SANAYİ,2026-08-08
PRKME,BIST KATILIM TUM,2026-08-08
PRKME,BIST MADENCİLİK,2026-08-08
PRKME,BIST 500,2026-08-08
PRKME,BIST TÜM-100,2026-08-08
PRZMA,BIST TÜM,2026-08-08
PRZMA,BIST İSTANBUL,2026-08-08
PRZMA,"BIST ORMAN, KAĞIT, BASIM",2026-08-08
PRZMA,BIST KOBI SANAYİ,2026-08-08
PRZMA,BIST ANA,2026-08-08
PRZMA,BIST TÜM-100,2026-08-08
PRZMA,BIST SINAİ,2026-08-08
PSDTC,BIST ANA,2026-08-08
PSDTC,BIST TÜM-100,2026-08-08
PSDTC,BIST TOPTAN TICARET,2026-08-08
PSDTC,BIST TİCARET,2026-08-08
PSDTC,BIST HİZMETLER,2026-08-08
PSDTC,BIST TÜM,2026-08-08
PSDTC,BIST İZMİR,2026-08-08
PSGYO,BIST 100-30,2026-08-08
PSGYO,BIST 100,2026-08-08
PSGYO,BIST GAYRİMENKUL YAT. ORT.,2026-08-08
PSGYO,BIST TÜM,2026-08-08
PSGYO,BIST YILDIZ,2026-08-08
PSGYO,BIST TEMETTÜ,2026-08-08
PSGYO,BIST 500,2026-08-08
PSGYO,BIST MALİ,2026-08-08
QUAGR,"BIST TAŞ, TOPRAK",2026-08-08
QUAGR,BIST KATILIM TUM,2026-08-08
QUAGR,BIST YILDIZ,2026-08-08
QUAGR,BIST SINAİ,2026-08-08
QUAGR,BIST KATILIM 100,2026-08-08
QUAGR,BIST 100,2026-08-08
QUAGR,BIST 500,2026-08-08
QUAGR,BIST 100-30,2026-08-08
QUAGR,BIST AYDIN,2026-08-08
QUAGR,BIST KURUMSAL YÖNETİM,2026-08-08
QUAGR,BIST KATILIM 50,2026-08-08
QUAGR,BIST TÜM,2026-08-08
QUAGR,BIST SÜRDÜRÜLEBİLİRLİK KATILIM,2026-08-08
QUAGR,BIST KATILIM 30,2026-08-08
QUAGR,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
QUICK,BIST YILDIZ,2026-08-08
QUICK,BIST SİGORTA,2026-08-08
QUICK,BIST TÜM,2026-08-08
QUICK,BIST TÜM-100,2026-08-08
QUICK,BIST MALİ,2026-08-08
QUICK,BIST HALKA ARZ,2026-08-08
RALYH,BIST KATILIM 30,2026-08-08
RALYH,BIST HOLDİNG VE YATIRIM,2026-08-08
RALYH,BIST 100-30,2026-08-08
RALYH,BIST TÜM,2026-08-08
RALYH,BIST KATILIM 50,2026-08-08
RALYH,BIST KATILIM TUM,2026-08-08
RALYH,BIST ANKARA,2026-08-08
RALYH,BIST 100,2026-08-08
RALYH,BIST KATILIM 100,2026-08-08
RALYH,BIST YILDIZ,2026-08-08
RALYH,BIST 500,2026-08-08
RALYH,BIST MALİ,2026-08-08
RAYSG,BIST 500,2026-08-08
RAYSG,BIST SİGORTA,2026-08-08
RAYSG,BIST ANA,2026-08-08
RAYSG,BIST MALİ,2026-08-08
RAYSG,BIST TÜM,2026-08-08
RAYSG,BIST TÜM-100,2026-08-08
REEDR,BIST BİLİŞİM,2026-08-08
REEDR,BIST 100,2026-08-08
REEDR,BIST TÜM,2026-08-08
REEDR,BIST 500,2026-08-08
REEDR,BIST 100-30,2026-08-08
REEDR,BIST YILDIZ,2026-08-08
REEDR,BIST TEKNOLOJİ,2026-08-08
RGYAS,BIST ANKARA,2026-08-08
RGYAS,BIST HİZMETLER,2026-08-08
RGYAS,BIST YILDIZ,2026-08-08
RGYAS,BIST KATILIM 100,2026-08-08
RGYAS,BIST 500,2026-08-08
RGYAS,BIST KATILIM TUM,2026-08-08
RGYAS,BIST KURUMSAL YÖNETİM,2026-08-08
RGYAS,BIST TÜM,2026-08-08
RGYAS,BIST TÜM-100,2026-08-08
RNPOL,BIST KAYSERİ,2026-08-08
RNPOL,BIST KATILIM TUM,2026-08-08
RNPOL,BIST SINAİ,2026-08-08
RNPOL,BIST TÜM,2026-08-08
RNPOL,BIST TÜM-100,2026-08-08
RNPOL,"BIST KİMYA, PETROL, PLASTİK",2026-08-08
RODRG,"BIST TEKSTİL, DERİ",2026-08-08
RODRG,BIST KOBI SANAYİ,2026-08-08
RODRG,BIST TÜM,2026-08-08
RODRG,BIST TÜM-100,2026-08-08
RODRG,BIST KATILIM TUM,2026-08-08
RODRG,BIST İSTANBUL,2026-08-08
RODRG,BIST SINAİ,2026-08-08
RTALB,"BIST KİMYA, PETROL, PLASTİK",2026-08-08
RTALB,BIST TÜM-100,2026-08-08
RTALB,BIST KOBI SANAYİ,2026-08-08
RTALB,BIST ANA,2026-08-08
RTALB,BIST SINAİ,2026-08-08
RTALB,BIST TÜM,2026-08-08
RTALB,BIST 500,2026-08-08
RTALB,BIST KOCAELİ,2026-08-08
RUBNS,BIST KATILIM TUM,2026-08-08
RUBNS,BIST 500,2026-08-08
RUBNS,BIST ANA,2026-08-08
RUBNS,BIST TÜM,2026-08-08
RUBNS,BIST SINAİ,2026-08-08
RUBNS,BIST TÜM-100,2026-08-08
RUBNS,"BIST TEKSTİL, DERİ",2026-08-08
RUZYE,BIST TEKİRDAĞ,2026-08-08
RUZYE,BIST KOBI SANAYİ,2026-08-08
RUZYE,BIST TÜM-100,2026-08-08
RUZYE,BIST TÜM,2026-08-08
RUZYE,BIST ANA,2026-08-08
RUZYE,BIST 500,2026-08-08
RUZYE,BIST MADENCİLİK,2026-08-08
RUZYE,BIST SINAİ,2026-08-08
RYGYO,BIST GAYRİMENKUL YAT. ORT.,2026-08-08
RYGYO,BIST YILDIZ,2026-08-08
RYGYO,BIST TÜM-100,2026-08-08
RYGYO,BIST MALİ,2026-08-08
RYGYO,BIST TÜM,2026-08-08
RYGYO,BIST 500,2026-08-08
RYSAS,BIST ULAŞTIRMA,2026-08-08
RYSAS,BIST TÜM-100,2026-08-08
RYSAS,BIST 500,2026-08-08
RYSAS,BIST TÜM,2026-08-08
RYSAS,BIST YILDIZ,2026-08-08
RYSAS,BIST İSTANBUL,2026-08-08
RYSAS,BIST HİZMETLER,2026-08-08
SAFKR,BIST 500,2026-08-08
SAFKR,BIST KATILIM TUM,2026-08-08
SAFKR,BIST KATILIM 100,2026-08-08
SAFKR,BIST TÜM-100,2026-08-08
SAFKR,BIST TÜM,2026-08-08
SAFKR,BIST YILDIZ,2026-08-08
SAFKR,"BIST METAL EŞYA, MAKİNA",2026-08-08
SAFKR,BIST SINAİ,2026-08-08
SAFKR,BIST İZMİR,2026-08-08
SAHOL,BIST TÜM,2026-08-08
SAHOL,BIST 500,2026-08-08
SAHOL,BIST MALİ,2026-08-08
SAHOL,BIST TEMETTU 10 YIL,2026-08-08
SAHOL,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
SAHOL,BIST TEMETTU 5 YIL,2026-08-08
SAHOL,BIST 30,2026-08-08
SAHOL,BIST HOLDİNG VE YATIRIM,2026-08-08
SAHOL,BIST 50,2026-08-08
SAHOL,BIST İSTANBUL,2026-08-08
SAHOL,BIST 100,2026-08-08
SAHOL,BIST SÜRDÜRÜLEBİLİRLİK 25,2026-08-08
SAHOL,BIST YILDIZ,2026-08-08
SAMAT,"BIST ORMAN, KAĞIT, BASIM",2026-08-08
SAMAT,BIST SINAİ,2026-08-08
SAMAT,BIST KATILIM TUM,2026-08-08
SAMAT,BIST TÜM-100,2026-08-08
SAMAT,BIST ANKARA,2026-08-08
SAMAT,BIST KOBI SANAYİ,2026-08-08
SAMAT,BIST TÜM,2026-08-08
SANEL,BIST İSTANBUL,2026-08-08
SANEL,BIST TÜM,2026-08-08
SANEL,BIST İNŞAAT,2026-08-08
SANEL,BIST HİZMETLER,2026-08-08
SANEL,BIST TÜM-100,2026-08-08
SANEL,BIST KATILIM TUM,2026-08-08
SANFM,BIST 500,2026-08-08
SANFM,BIST ANA,2026-08-08
SANFM,BIST TÜM,2026-08-08
SANFM,"BIST KİMYA, PETROL, PLASTİK",2026-08-08
SANFM,BIST TEKİRDAĞ,2026-08-08
SANFM,BIST SINAİ,2026-08-08
SANFM,BIST TÜM-100,2026-08-08
SANKO,BIST TÜM,2026-08-08
SANKO,BIST TOPTAN TICARET,2026-08-08
SANKO,BIST TİCARET,2026-08-08
SANKO,BIST KATILIM TUM,2026-08-08
SANKO,BIST ANA,2026-08-08
SANKO,BIST HİZMETLER,2026-08-08
SANKO,BIST TÜM-100,2026-08-08
SARAE,BIST ADANA,2026-08-08
SARAE,BIST HALKA ARZ,2026-08-08
SARAE,"BIST METAL EŞYA, MAKİNA",2026-08-08
SARAE,BIST YILDIZ,2026-08-08
SARAE,BIST TÜM,2026-08-08
SARAE,BIST SINAİ,2026-08-08
SARAE,BIST TÜM-100,2026-08-08
SARKY,BIST METAL ANA,2026-08-08
SARKY,BIST 500,2026-08-08
SARKY,BIST KATILIM TUM,2026-08-08
SARKY,BIST TEMETTU 10 YIL,2026-08-08
SARKY,BIST KOCAELİ,2026-08-08
SARKY,BIST 100,2026-08-08
SARKY,BIST YILDIZ,2026-08-08
SARKY,BIST TEMETTÜ 25,2026-08-08
SARKY,BIST 100-30,2026-08-08
SARKY,BIST KATILIM 100,2026-08-08
SARKY,BIST KATILIM TEMETTU,2026-08-08
SARKY,BIST KATILIM 50,2026-08-08
SARKY,BIST TEMETTU 5 YIL,2026-08-08
SARKY,BIST TEMETTÜ,2026-08-08
SARKY,BIST SINAİ,2026-08-08
SARKY,BIST TÜM,2026-08-08
SASA,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
SASA,BIST 500,2026-08-08
SASA,BIST YILDIZ,2026-08-08
SASA,BIST 30,2026-08-08
SASA,BIST TÜM,2026-08-08
SASA,BIST 50,2026-08-08
SASA,BIST 100,2026-08-08
SASA,BIST ADANA,2026-08-08
SASA,BIST SÜRDÜRÜLEBİLİRLİK 25,2026-08-08
SASA,BIST BANKA DIŞI LİKİT 10,2026-08-08
SASA,BIST SINAİ,2026-08-08
SASA,"BIST KİMYA, PETROL, PLASTİK",2026-08-08
SAYAS,"BIST METAL EŞYA, MAKİNA",2026-08-08
SAYAS,BIST TÜM,2026-08-08
SAYAS,BIST TÜM-100,2026-08-08
SAYAS,BIST 500,2026-08-08
SAYAS,BIST ANA,2026-08-08
SAYAS,BIST İZMİR,2026-08-08
SAYAS,BIST KATILIM TUM,2026-08-08
SAYAS,BIST KATILIM 100,2026-08-08
SAYAS,BIST SINAİ,2026-08-08
SDTTR,BIST KATILIM 100,2026-08-08
SDTTR,BIST KATILIM TUM,2026-08-08
SDTTR,BIST YILDIZ,2026-08-08
SDTTR,BIST TÜM,2026-08-08
SDTTR,BIST TÜM-100,2026-08-08
SDTTR,BIST 500,2026-08-08
SDTTR,BIST TEKNOLOJİ,2026-08-08
SDTTR,BIST TEMETTÜ,2026-08-08
SDTTR,BIST ANKARA,2026-08-08
SEGMN,BIST ANKARA,2026-08-08
SEGMN,BIST TÜM-100,2026-08-08
SEGMN,"BIST GIDA, İÇECEK",2026-08-08
SEGMN,BIST 500,2026-08-08
SEGMN,BIST TÜM,2026-08-08
SEGMN,BIST ANA,2026-08-08
SEGMN,BIST SINAİ,2026-08-08
SEGYO,BIST GAYRİMENKUL YAT. ORT.,2026-08-08
SEGYO,BIST 500,2026-08-08
SEGYO,BIST TÜM,2026-08-08
SEGYO,BIST TÜM-100,2026-08-08
SEGYO,BIST ANA,2026-08-08
SEGYO,BIST MALİ,2026-08-08
SEK,BIST 500,2026-08-08
SEK,BIST SÜRDÜRÜLEBİLİRLİK,2026-08-08
SEK,BIST 100,2026-08-08
SEK,BIST BANKA,2026-08-08
SEK,BIST 100-30,2026-08-08
SEK,BIST MALİ,2026-08-08
SEK,BIST YILDIZ,2026-08-08
SEK,BIST TÜM,2026-08-08
SEK,BIST KURUMSAL YÖNETİM,2026-08-08
SEKFK,BIST TÜM,2026-08-08
SEKFK,BIST TÜM-100,2026-08-08
SEKFK,BIST FİN. KİR. FAKTORİNG,2026-08-08
SEKFK,BIST KURUMSAL YÖNETİM,2026-08-08
SEKFK,BIST MALİ,2026-08-08
SEKUR,BIST TÜM,2026-08-08
SEKUR,BIST KATILIM TUM,2026-08-08
SEKUR,BIST TÜM-100,2026-08-08
SEKUR,BIST SINAİ,2026-08-08
SEKUR,"BIST KİMYA, PETROL, PLASTİK",2026-08-08
SELEC,BIST TEMETTU 5 YIL,2026-08-08
SELEC,BIST İSTANBUL,2026-08-08
SELEC,BIST TİCARET,2026-08-08
SELEC,BIST TÜM-100,2026-08-08
SELEC,BIST TEMETTU 10 YIL,2026-08-08
SELEC,BIST 500,2026-08-08
SELEC,BIST HİZMETLER,2026-08-08
SELEC,BIST KATILIM TUM,2026-08-08
SELEC,BIST TÜM,2026-08-08
SELEC,BIST YILDIZ,2026-08-08
SELEC,BIST KATILIM 100,2026-08-08
SELEC,BIST TOPTAN TICARET,2026-08-08
SELVA,BIST KATILIM TUM,2026-08-08
